"Step","4l4h32-agtt-shortest-path (path) - train/acc","4l4h32-agtt-shortest-path (path) - train/acc__MIN","4l4h32-agtt-shortest-path (path) - train/acc__MAX","4l4h32-agtt-shortest-path (path) - val/acc","4l4h32-agtt-shortest-path (path) - val/acc__MIN","4l4h32-agtt-shortest-path (path) - val/acc__MAX","5l64-mpnn-shortest-path (er+sbm+path) - train/acc","5l64-mpnn-shortest-path (er+sbm+path) - train/acc__MIN","5l64-mpnn-shortest-path (er+sbm+path) - train/acc__MAX","5l64-mpnn-shortest-path (er+sbm+path) - val/acc","5l64-mpnn-shortest-path (er+sbm+path) - val/acc__MIN","5l64-mpnn-shortest-path (er+sbm+path) - val/acc__MAX","4l4h32-gps-shortest-path (er+sbm+path) - train/acc","4l4h32-gps-shortest-path (er+sbm+path) - train/acc__MIN","4l4h32-gps-shortest-path (er+sbm+path) - train/acc__MAX","4l4h32-gps-shortest-path (er+sbm+path) - val/acc","4l4h32-gps-shortest-path (er+sbm+path) - val/acc__MIN","4l4h32-gps-shortest-path (er+sbm+path) - val/acc__MAX","2l4h16-ibtt-shortest-path (path) - train/acc","2l4h16-ibtt-shortest-path (path) - train/acc__MIN","2l4h16-ibtt-shortest-path (path) - train/acc__MAX","2l4h16-ibtt-shortest-path (path) - val/acc","2l4h16-ibtt-shortest-path (path) - val/acc__MIN","2l4h16-ibtt-shortest-path (path) - val/acc__MAX"
"178","0.9356971153846154","0.9356971153846154","0.9356971153846154","0.9713040865384616","0.9713040865384616","0.9713040865384616","0.8352943978658537","0.8352943978658537","0.8352943978658537","0.8139022435897436","0.8139022435897436","0.8139022435897436","0.9017403455284553","0.9017403455284553","0.9017403455284553","0.788261217948718","0.788261217948718","0.788261217948718","0.869717261904762","0.869717261904762","0.869717261904762","0.9254807692307693","0.9254807692307693","0.9254807692307693"
"179","0.9344951923076923","0.9344951923076923","0.9344951923076923","0.9718299278846154","0.9718299278846154","0.9718299278846154","0.8402169080284553","0.8402169080284553","0.8402169080284553","0.8086939102564102","0.8086939102564102","0.8086939102564102","0.9040586890243901","0.9040586890243901","0.9040586890243901","0.8012319711538461","0.8012319711538461","0.8012319711538461","0.8950148809523809","0.8950148809523809","0.8950148809523809","0.9212740384615384","0.9212740384615384","0.9212740384615384"
"180","0.9261568509615384","0.9261568509615384","0.9261568509615384","0.9559795673076923","0.9559795673076923","0.9559795673076923","0.8419239075203252","0.8419239075203252","0.8419239075203252","0.8021834935897436","0.8021834935897436","0.8021834935897436","0.9044239075203252","0.9044239075203252","0.9044239075203252","0.802509014423077","0.802509014423077","0.802509014423077","0.8718005952380953","0.8718005952380953","0.8718005952380953","0.9230769230769231","0.9230769230769231","0.9230769230769231"
"181","0.8964092548076923","0.8964092548076923","0.8964092548076923","0.9567307692307692","0.9567307692307692","0.9567307692307692","0.8388751270325203","0.8388751270325203","0.8388751270325203","0.804462139423077","0.804462139423077","0.804462139423077","0.9084095528455284","0.9084095528455284","0.9084095528455284","0.795723157051282","0.795723157051282","0.795723157051282","0.8909970238095238","0.8909970238095238","0.8909970238095238","0.9350961538461539","0.9350961538461539","0.9350961538461539"
"182","0.9391526442307692","0.9391526442307692","0.9391526442307692","0.9682241586538461","0.9682241586538461","0.9682241586538461","0.8412728658536586","0.8412728658536586","0.8412728658536586","0.8038110977564102","0.8038110977564102","0.8038110977564102","0.9002318343495935","0.9002318343495935","0.9002318343495935","0.7781700721153846","0.7781700721153846","0.7781700721153846","0.8894345238095238","0.8894345238095238","0.8894345238095238","0.9375","0.9375","0.9375"
"183","0.9132361778846154","0.9132361778846154","0.9132361778846154","0.9529747596153846","0.9529747596153846","0.9529747596153846","0.8424161585365854","0.8424161585365854","0.8424161585365854","0.8077173477564102","0.8077173477564102","0.8077173477564102","0.9052813770325203","0.9052813770325203","0.9052813770325203","0.7905398637820512","0.7905398637820512","0.7905398637820512","0.8822172619047619","0.8822172619047619","0.8822172619047619","0.9254807692307693","0.9254807692307693","0.9254807692307693"
"184","0.9327674278846154","0.9327674278846154","0.9327674278846154","0.9761868990384616","0.9761868990384616","0.9761868990384616","0.8369616996951219","0.8369616996951219","0.8369616996951219","0.803485576923077","0.803485576923077","0.803485576923077","0.9117044588414634","0.9117044588414634","0.9117044588414634","0.7950470753205128","0.7950470753205128","0.7950470753205128","0.8968005952380953","0.8968005952380953","0.8968005952380953","0.9194711538461539","0.9194711538461539","0.9194711538461539"
"185","0.9190955528846154","0.9190955528846154","0.9190955528846154","0.9659705528846154","0.9659705528846154","0.9659705528846154","0.8398119918699187","0.8398119918699187","0.8398119918699187","0.807391826923077","0.807391826923077","0.807391826923077","0.9032012195121951","0.9032012195121951","0.9032012195121951","0.787910657051282","0.787910657051282","0.787910657051282","0.8808779761904761","0.8808779761904761","0.8808779761904761","0.9368990384615384","0.9368990384615384","0.9368990384615384"
"186","0.9280348557692308","0.9280348557692308","0.9280348557692308","0.9796424278846154","0.9796424278846154","0.9796424278846154","0.8407885543699187","0.8407885543699187","0.8407885543699187","0.8168569711538461","0.8168569711538461","0.8168569711538461","0.9077188135162602","0.9077188135162602","0.9077188135162602","0.7869591346153846","0.7869591346153846","0.7869591346153846","0.8951636904761905","0.8951636904761905","0.8951636904761905","0.9332932692307693","0.9332932692307693","0.9332932692307693"
"187","0.9435096153846154","0.9435096153846154","0.9435096153846154","0.9728064903846154","0.9728064903846154","0.9728064903846154","0.8486407520325203","0.8486407520325203","0.8486407520325203","0.8090194310897436","0.8090194310897436","0.8090194310897436","0.9021452616869919","0.9021452616869919","0.9021452616869919","0.7940955528846154","0.7940955528846154","0.7940955528846154","0.8874255952380953","0.8874255952380953","0.8874255952380953","0.9200721153846154","0.9200721153846154","0.9200721153846154"
"188","0.9459885817307692","0.9459885817307692","0.9459885817307692","0.9783653846153846","0.9783653846153846","0.9783653846153846","0.8370410950203252","0.8370410950203252","0.8370410950203252","0.8158553685897436","0.8158553685897436","0.8158553685897436","0.9027169080284553","0.9027169080284553","0.9027169080284553","0.8018830128205128","0.8018830128205128","0.8018830128205128","0.8866071428571428","0.8866071428571428","0.8866071428571428","0.9272836538461539","0.9272836538461539","0.9272836538461539"
"189","0.9172926682692308","0.9172926682692308","0.9172926682692308","0.9696514423076923","0.9696514423076923","0.9696514423076923","0.8486804496951219","0.8486804496951219","0.8486804496951219","0.8171824919871794","0.8171824919871794","0.8171824919871794","0.9100371570121951","0.9100371570121951","0.9100371570121951","0.793770032051282","0.793770032051282","0.793770032051282","0.8932291666666666","0.8932291666666666","0.8932291666666666","0.9326923076923077","0.9326923076923077","0.9326923076923077"
"190","0.9465895432692308","0.9465895432692308","0.9465895432692308","0.9680739182692308","0.9680739182692308","0.9680739182692308","0.8329363567073171","0.8329363567073171","0.8329363567073171","0.8119491185897436","0.8119491185897436","0.8119491185897436","0.9012083968495935","0.9012083968495935","0.9012083968495935","0.805438701923077","0.805438701923077","0.805438701923077","0.896875","0.896875","0.896875","0.9381009615384616","0.9381009615384616","0.9381009615384616"
"191","0.9607121394230769","0.9607121394230769","0.9607121394230769","0.9808443509615384","0.9808443509615384","0.9808443509615384","0.8464811991869919","0.8464811991869919","0.8464811991869919","0.8047876602564102","0.8047876602564102","0.8047876602564102","0.9091399898373984","0.9091399898373984","0.9091399898373984","0.797676282051282","0.797676282051282","0.797676282051282","0.8960565476190475","0.8960565476190475","0.8960565476190475","0.9338942307692307","0.9338942307692307","0.9338942307692307"
"192","0.9334435096153846","0.9334435096153846","0.9334435096153846","0.9793419471153846","0.9793419471153846","0.9793419471153846","0.8445280741869919","0.8445280741869919","0.8445280741869919","0.807391826923077","0.807391826923077","0.807391826923077","0.9086953760162602","0.9086953760162602","0.9086953760162602","0.8074168669871794","0.8074168669871794","0.8074168669871794","0.9012648809523809","0.9012648809523809","0.9012648809523809","0.9266826923076923","0.9266826923076923","0.9266826923076923"
"193","0.9410306490384616","0.9410306490384616","0.9410306490384616","0.9718299278846154","0.9718299278846154","0.9718299278846154","0.8393197408536586","0.8393197408536586","0.8393197408536586","0.8093699919871794","0.8093699919871794","0.8093699919871794","0.9061309070121951","0.9061309070121951","0.9061309070121951","0.794746594551282","0.794746594551282","0.794746594551282","0.8957589285714286","0.8957589285714286","0.8957589285714286","0.9332932692307693","0.9332932692307693","0.9332932692307693"
"194","0.9341947115384616","0.9341947115384616","0.9341947115384616","0.9764122596153846","0.9764122596153846","0.9764122596153846","0.8461556783536586","0.8461556783536586","0.8461556783536586","0.814227764423077","0.814227764423077","0.814227764423077","0.9014148246951219","0.9014148246951219","0.9014148246951219","0.8002804487179488","0.8002804487179488","0.8002804487179488","0.8881696428571428","0.8881696428571428","0.8881696428571428","0.9429086538461539","0.9429086538461539","0.9429086538461539"
"195","0.9500450721153846","0.9500450721153846","0.9500450721153846","0.9705528846153846","0.9705528846153846","0.9705528846153846","0.8462350736788617","0.8462350736788617","0.8462350736788617","0.8135767227564102","0.8135767227564102","0.8135767227564102","0.907885543699187","0.907885543699187","0.907885543699187","0.796073717948718","0.796073717948718","0.796073717948718","0.8877976190476191","0.8877976190476191","0.8877976190476191","0.9429086538461539","0.9429086538461539","0.9429086538461539"
"196","0.9276592548076923","0.9276592548076923","0.9276592548076923","0.9813701923076923","0.9813701923076923","0.9813701923076923","0.8451791158536586","0.8451791158536586","0.8451791158536586","0.8008814102564102","0.8008814102564102","0.8008814102564102","0.9047891260162602","0.9047891260162602","0.9047891260162602","0.7885616987179488","0.7885616987179488","0.7885616987179488","0.8991071428571428","0.8991071428571428","0.8991071428571428","0.9375","0.9375","0.9375"
"197","0.9512469951923077","0.9512469951923077","0.9512469951923077","0.9822716346153846","0.9822716346153846","0.9822716346153846","0.8455046366869919","0.8455046366869919","0.8455046366869919","0.812274639423077","0.812274639423077","0.812274639423077","0.9093464176829268","0.9093464176829268","0.9093464176829268","0.8028345352564102","0.8028345352564102","0.8028345352564102","0.8765625","0.8765625","0.8765625","0.9362980769230769","0.9362980769230769","0.9362980769230769"
"198","0.9348707932692308","0.9348707932692308","0.9348707932692308","0.9783653846153846","0.9783653846153846","0.9783653846153846","0.8462827108739838","0.8462827108739838","0.8462827108739838","0.8077173477564102","0.8077173477564102","0.8077173477564102","0.9075997205284553","0.9075997205284553","0.9075997205284553","0.7953976362179488","0.7953976362179488","0.7953976362179488","0.8863095238095239","0.8863095238095239","0.8863095238095239","0.9405048076923077","0.9405048076923077","0.9405048076923077"
"199","0.9466646634615384","0.9466646634615384","0.9466646634615384","0.9740084134615384","0.9740084134615384","0.9740084134615384","0.846362106199187","0.846362106199187","0.846362106199187","0.8096704727564102","0.8096704727564102","0.8096704727564102","0.9046303353658537","0.9046303353658537","0.9046303353658537","0.796699719551282","0.796699719551282","0.796699719551282","0.893154761904762","0.893154761904762","0.893154761904762","0.9507211538461539","0.9507211538461539","0.9507211538461539"
"200","0.9468149038461539","0.9468149038461539","0.9468149038461539","0.9817457932692308","0.9817457932692308","0.9817457932692308","0.8385099085365854","0.8385099085365854","0.8385099085365854","0.8119491185897436","0.8119491185897436","0.8119491185897436","0.9073932926829268","0.9073932926829268","0.9073932926829268","0.801582532051282","0.801582532051282","0.801582532051282","0.8960565476190475","0.8960565476190475","0.8960565476190475","0.9477163461538461","0.9477163461538461","0.9477163461538461"
"201","0.9592848557692308","0.9592848557692308","0.9592848557692308","0.9841496394230769","0.9841496394230769","0.9841496394230769","0.8466479293699187","0.8466479293699187","0.8466479293699187","0.808368389423077","0.808368389423077","0.808368389423077","0.9064564278455284","0.9064564278455284","0.9064564278455284","0.8038361378205128","0.8038361378205128","0.8038361378205128","0.9069196428571428","0.9069196428571428","0.9069196428571428","0.9320913461538461","0.9320913461538461","0.9320913461538461"
"202","0.9399789663461539","0.9399789663461539","0.9399789663461539","0.9812950721153846","0.9812950721153846","0.9812950721153846","0.8450203252032521","0.8450203252032521","0.8450203252032521","0.805438701923077","0.805438701923077","0.805438701923077","0.9091002921747968","0.9091002921747968","0.9091002921747968","0.784980969551282","0.784980969551282","0.784980969551282","0.903720238095238","0.903720238095238","0.903720238095238","0.9501201923076923","0.9501201923076923","0.9501201923076923"
"203","0.9480919471153846","0.9480919471153846","0.9480919471153846","0.9718299278846154","0.9718299278846154","0.9718299278846154","0.8403042428861789","0.8403042428861789","0.8403042428861789","0.8077173477564102","0.8077173477564102","0.8077173477564102","0.9135781885162602","0.9135781885162602","0.9135781885162602","0.789863782051282","0.789863782051282","0.789863782051282","0.8967261904761905","0.8967261904761905","0.8967261904761905","0.9296875","0.9296875","0.9296875"
"204","0.9471153846153846","0.9471153846153846","0.9471153846153846","0.9755108173076923","0.9755108173076923","0.9755108173076923","0.8522611788617885","0.8522611788617885","0.8522611788617885","0.809344951923077","0.809344951923077","0.809344951923077","0.9021849593495935","0.9021849593495935","0.9021849593495935","0.794746594551282","0.794746594551282","0.794746594551282","0.8904761904761905","0.8904761904761905","0.8904761904761905","0.9332932692307693","0.9332932692307693","0.9332932692307693"
"205","0.9228515625","0.9228515625","0.9228515625","0.9739332932692308","0.9739332932692308","0.9739332932692308","0.8444486788617885","0.8444486788617885","0.8444486788617885","0.8077173477564102","0.8077173477564102","0.8077173477564102","0.9043445121951219","0.9043445121951219","0.9043445121951219","0.8031600560897436","0.8031600560897436","0.8031600560897436","0.9069940476190476","0.9069940476190476","0.9069940476190476","0.9375","0.9375","0.9375"
"206","0.9371243990384616","0.9371243990384616","0.9371243990384616","0.9189453125","0.9189453125","0.9189453125","0.8484343241869919","0.8484343241869919","0.8484343241869919","0.812274639423077","0.812274639423077","0.812274639423077","0.9060515116869919","0.9060515116869919","0.9060515116869919","0.7986278044871794","0.7986278044871794","0.7986278044871794","0.9061755952380952","0.9061755952380952","0.9061755952380952","0.9441105769230769","0.9441105769230769","0.9441105769230769"
"207","0.9198467548076923","0.9198467548076923","0.9198467548076923","0.9883563701923077","0.9883563701923077","0.9883563701923077","0.8437579395325203","0.8437579395325203","0.8437579395325203","0.8129256810897436","0.8129256810897436","0.8129256810897436","0.9080840320121951","0.9080840320121951","0.9080840320121951","0.8009064503205128","0.8009064503205128","0.8009064503205128","0.9001488095238095","0.9001488095238095","0.9001488095238095","0.9513221153846154","0.9513221153846154","0.9513221153846154"
"208","0.9563551682692308","0.9563551682692308","0.9563551682692308","0.9817457932692308","0.9817457932692308","0.9817457932692308","0.8523008765243901","0.8523008765243901","0.8523008765243901","0.8090194310897436","0.8090194310897436","0.8090194310897436","0.9040983866869919","0.9040983866869919","0.9040983866869919","0.8019080528846154","0.8019080528846154","0.8019080528846154","0.9087053571428572","0.9087053571428572","0.9087053571428572","0.9471153846153846","0.9471153846153846","0.9471153846153846"
"209","0.9599609375","0.9599609375","0.9599609375","0.9742337740384616","0.9742337740384616","0.9742337740384616","0.8446551067073171","0.8446551067073171","0.8446551067073171","0.8155298477564102","0.8155298477564102","0.8155298477564102","0.9099974593495935","0.9099974593495935","0.9099974593495935","0.7970002003205128","0.7970002003205128","0.7970002003205128","0.9064732142857143","0.9064732142857143","0.9064732142857143","0.9495192307692307","0.9495192307692307","0.9495192307692307"
"210","0.9461388221153846","0.9461388221153846","0.9461388221153846","0.9820462740384616","0.9820462740384616","0.9820462740384616","0.8415189913617885","0.8415189913617885","0.8415189913617885","0.8165064102564102","0.8165064102564102","0.8165064102564102","0.9110137195121951","0.9110137195121951","0.9110137195121951","0.8028595753205128","0.8028595753205128","0.8028595753205128","0.9191964285714286","0.9191964285714286","0.9191964285714286","0.9405048076923077","0.9405048076923077","0.9405048076923077"
"211","0.9429837740384616","0.9429837740384616","0.9429837740384616","0.9793419471153846","0.9793419471153846","0.9793419471153846","0.8459571900406505","0.8459571900406505","0.8459571900406505","0.8119741586538461","0.8119741586538461","0.8119741586538461","0.909791031504065","0.909791031504065","0.909791031504065","0.7973257211538461","0.7973257211538461","0.7973257211538461","0.9007440476190476","0.9007440476190476","0.9007440476190476","0.9441105769230769","0.9441105769230769","0.9441105769230769"
"212","0.9420072115384616","0.9420072115384616","0.9420072115384616","0.9579326923076923","0.9579326923076923","0.9579326923076923","0.8391212525406505","0.8391212525406505","0.8391212525406505","0.8051131810897436","0.8051131810897436","0.8051131810897436","0.9102038871951219","0.9102038871951219","0.9102038871951219","0.799629407051282","0.799629407051282","0.799629407051282","0.9207589285714286","0.9207589285714286","0.9207589285714286","0.9501201923076923","0.9501201923076923","0.9501201923076923"
"213","0.9390775240384616","0.9390775240384616","0.9390775240384616","0.9727313701923077","0.9727313701923077","0.9727313701923077","0.8529519181910569","0.8529519181910569","0.8529519181910569","0.8126001602564102","0.8126001602564102","0.8126001602564102","0.9028756986788617","0.9028756986788617","0.9028756986788617","0.7944210737179488","0.7944210737179488","0.7944210737179488","0.9121279761904761","0.9121279761904761","0.9121279761904761","0.9483173076923077","0.9483173076923077","0.9483173076923077"
"214","0.9400540865384616","0.9400540865384616","0.9400540865384616","0.9713040865384616","0.9713040865384616","0.9713040865384616","0.8483549288617885","0.8483549288617885","0.8483549288617885","0.8151792868589745","0.8151792868589745","0.8151792868589745","0.9056465955284553","0.9056465955284553","0.9056465955284553","0.7973257211538461","0.7973257211538461","0.7973257211538461","0.8995535714285714","0.8995535714285714","0.8995535714285714","0.9405048076923077","0.9405048076923077","0.9405048076923077"
"215","0.9479417067307692","0.9479417067307692","0.9479417067307692","0.9844501201923077","0.9844501201923077","0.9844501201923077","0.8440437627032521","0.8440437627032521","0.8440437627032521","0.8119741586538461","0.8119741586538461","0.8119741586538461","0.9132526676829268","0.9132526676829268","0.9132526676829268","0.790214342948718","0.790214342948718","0.790214342948718","0.9251488095238095","0.9251488095238095","0.9251488095238095","0.9507211538461539","0.9507211538461539","0.9507211538461539"
"216","0.9368990384615384","0.9368990384615384","0.9368990384615384","0.9822716346153846","0.9822716346153846","0.9822716346153846","0.8503477515243901","0.8503477515243901","0.8503477515243901","0.8119491185897436","0.8119491185897436","0.8119491185897436","0.9061706046747968","0.9061706046747968","0.9061706046747968","0.8064403044871794","0.8064403044871794","0.8064403044871794","0.9260416666666667","0.9260416666666667","0.9260416666666667","0.9513221153846154","0.9513221153846154","0.9513221153846154"
"217","0.9605618990384616","0.9605618990384616","0.9605618990384616","0.9812950721153846","0.9812950721153846","0.9812950721153846","0.8385099085365854","0.8385099085365854","0.8385099085365854","0.8190855368589745","0.8190855368589745","0.8190855368589745","0.9109343241869919","0.9109343241869919","0.9109343241869919","0.7850060096153846","0.7850060096153846","0.7850060096153846","0.9139136904761905","0.9139136904761905","0.9139136904761905","0.9543269230769231","0.9543269230769231","0.9543269230769231"
"218","0.9510216346153846","0.9510216346153846","0.9510216346153846","0.9815204326923077","0.9815204326923077","0.9815204326923077","0.8523405741869919","0.8523405741869919","0.8523405741869919","0.8080428685897436","0.8080428685897436","0.8080428685897436","0.9044239075203252","0.9044239075203252","0.9044239075203252","0.7989783653846154","0.7989783653846154","0.7989783653846154","0.9179315476190476","0.9179315476190476","0.9179315476190476","0.9423076923076923","0.9423076923076923","0.9423076923076923"
"219","0.9296123798076923","0.9296123798076923","0.9296123798076923","0.9691256009615384","0.9691256009615384","0.9691256009615384","0.8451791158536586","0.8451791158536586","0.8451791158536586","0.8070913461538461","0.8070913461538461","0.8070913461538461","0.9067025533536586","0.9067025533536586","0.9067025533536586","0.8009064503205128","0.8009064503205128","0.8009064503205128","0.9014136904761905","0.9014136904761905","0.9014136904761905","0.9495192307692307","0.9495192307692307","0.9495192307692307"
"220","0.9414813701923077","0.9414813701923077","0.9414813701923077","0.9832481971153846","0.9832481971153846","0.9832481971153846","0.843432418699187","0.843432418699187","0.843432418699187","0.8047876602564102","0.8047876602564102","0.8047876602564102","0.9051622840447154","0.9051622840447154","0.9051622840447154","0.8028345352564102","0.8028345352564102","0.8028345352564102","0.9215029761904762","0.9215029761904762","0.9215029761904762","0.9350961538461539","0.9350961538461539","0.9350961538461539"
"221","0.9580829326923077","0.9580829326923077","0.9580829326923077","0.9766376201923077","0.9766376201923077","0.9766376201923077","0.8470528455284553","0.8470528455284553","0.8470528455284553","0.809344951923077","0.809344951923077","0.809344951923077","0.9090208968495935","0.9090208968495935","0.9090208968495935","0.7992788461538461","0.7992788461538461","0.7992788461538461","0.9077380952380952","0.9077380952380952","0.9077380952380952","0.9585336538461539","0.9585336538461539","0.9585336538461539"
"222","0.9423076923076923","0.9423076923076923","0.9423076923076923","0.9564302884615384","0.9564302884615384","0.9564302884615384","0.8497364075203252","0.8497364075203252","0.8497364075203252","0.8057642227564102","0.8057642227564102","0.8057642227564102","0.9123951981707318","0.9123951981707318","0.9123951981707318","0.7963992387820512","0.7963992387820512","0.7963992387820512","0.9223958333333333","0.9223958333333333","0.9223958333333333","0.9483173076923077","0.9483173076923077","0.9483173076923077"
"223","0.9568810096153846","0.9568810096153846","0.9568810096153846","0.9703275240384616","0.9703275240384616","0.9703275240384616","0.8427019817073171","0.8427019817073171","0.8427019817073171","0.7963241185897436","0.7963241185897436","0.7963241185897436","0.9102832825203252","0.9102832825203252","0.9102832825203252","0.8022085336538461","0.8022085336538461","0.8022085336538461","0.8953869047619047","0.8953869047619047","0.8953869047619047","0.9549278846153846","0.9549278846153846","0.9549278846153846"
"224","0.9434344951923077","0.9434344951923077","0.9434344951923077","0.9749849759615384","0.9749849759615384","0.9749849759615384","0.8464811991869919","0.8464811991869919","0.8464811991869919","0.8070663060897436","0.8070663060897436","0.8070663060897436","0.9108946265243901","0.9108946265243901","0.9108946265243901","0.8031600560897436","0.8031600560897436","0.8031600560897436","0.9158482142857143","0.9158482142857143","0.9158482142857143","0.9525240384615384","0.9525240384615384","0.9525240384615384"
"225","0.9556039663461539","0.9556039663461539","0.9556039663461539","0.9854266826923077","0.9854266826923077","0.9854266826923077","0.8423367632113821","0.8423367632113821","0.8423367632113821","0.8021834935897436","0.8021834935897436","0.8021834935897436","0.9112995426829268","0.9112995426829268","0.9112995426829268","0.8012319711538461","0.8012319711538461","0.8012319711538461","0.9314732142857143","0.9314732142857143","0.9314732142857143","0.9573317307692307","0.9573317307692307","0.9573317307692307"
"226","0.9550030048076923","0.9550030048076923","0.9550030048076923","0.9620643028846154","0.9620643028846154","0.9620643028846154","0.8529916158536586","0.8529916158536586","0.8529916158536586","0.8155048076923078","0.8155048076923078","0.8155048076923078","0.9123158028455284","0.9123158028455284","0.9123158028455284","0.8015574919871794","0.8015574919871794","0.8015574919871794","0.9150297619047619","0.9150297619047619","0.9150297619047619","0.9429086538461539","0.9429086538461539","0.9429086538461539"
"227","0.9337439903846154","0.9337439903846154","0.9337439903846154","0.9644681490384616","0.9644681490384616","0.9644681490384616","0.8456316692073171","0.8456316692073171","0.8456316692073171","0.8060897435897436","0.8060897435897436","0.8060897435897436","0.9161823551829268","0.9161823551829268","0.9161823551829268","0.8031850961538461","0.8031850961538461","0.8031850961538461","0.9131696428571429","0.9131696428571429","0.9131696428571429","0.9549278846153846","0.9549278846153846","0.9549278846153846"
"228","0.9339693509615384","0.9339693509615384","0.9339693509615384","0.9773888221153846","0.9773888221153846","0.9773888221153846","0.8490456681910569","0.8490456681910569","0.8490456681910569","0.814227764423077","0.814227764423077","0.814227764423077","0.9133320630081302","0.9133320630081302","0.9133320630081302","0.8012069310897436","0.8012069310897436","0.8012069310897436","0.9147321428571428","0.9147321428571428","0.9147321428571428","0.9507211538461539","0.9507211538461539","0.9507211538461539"
"229","0.9376502403846154","0.9376502403846154","0.9376502403846154","0.9725060096153846","0.9725060096153846","0.9725060096153846","0.8438770325203252","0.8438770325203252","0.8438770325203252","0.8070663060897436","0.8070663060897436","0.8070663060897436","0.9132923653455284","0.9132923653455284","0.9132923653455284","0.7993038862179488","0.7993038862179488","0.7993038862179488","0.9220982142857143","0.9220982142857143","0.9220982142857143","0.9471153846153846","0.9471153846153846","0.9471153846153846"
"230","0.9493689903846154","0.9493689903846154","0.9493689903846154","0.9876051682692308","0.9876051682692308","0.9876051682692308","0.8427019817073171","0.8427019817073171","0.8427019817073171","0.8213641826923078","0.8213641826923078","0.8213641826923078","0.9119902820121951","0.9119902820121951","0.9119902820121951","0.8044871794871794","0.8044871794871794","0.8044871794871794","0.9209077380952381","0.9209077380952381","0.9209077380952381","0.9537259615384616","0.9537259615384616","0.9537259615384616"
"231","0.9522235576923077","0.9522235576923077","0.9522235576923077","0.9744591346153846","0.9744591346153846","0.9744591346153846","0.8504271468495935","0.8504271468495935","0.8504271468495935","0.8178084935897436","0.8178084935897436","0.8178084935897436","0.9172780106707318","0.9172780106707318","0.9172780106707318","0.7992788461538461","0.7992788461538461","0.7992788461538461","0.9129464285714286","0.9129464285714286","0.9129464285714286","0.9561298076923077","0.9561298076923077","0.9561298076923077"
"232","0.9685997596153846","0.9685997596153846","0.9685997596153846","0.9895582932692308","0.9895582932692308","0.9895582932692308","0.8490933053861789","0.8490933053861789","0.8490933053861789","0.8067407852564102","0.8067407852564102","0.8067407852564102","0.9136575838414634","0.9136575838414634","0.9136575838414634","0.8031600560897436","0.8031600560897436","0.8031600560897436","0.9212053571428572","0.9212053571428572","0.9212053571428572","0.9507211538461539","0.9507211538461539","0.9507211538461539"
"233","0.9508713942307692","0.9508713942307692","0.9508713942307692","0.9849759615384616","0.9849759615384616","0.9849759615384616","0.8485216590447154","0.8485216590447154","0.8485216590447154","0.807391826923077","0.807391826923077","0.807391826923077","0.9122761051829268","0.9122761051829268","0.9122761051829268","0.8038110977564102","0.8038110977564102","0.8038110977564102","0.9092261904761905","0.9092261904761905","0.9092261904761905","0.9465144230769231","0.9465144230769231","0.9465144230769231"
"234","0.9504957932692308","0.9504957932692308","0.9504957932692308","0.9827223557692308","0.9827223557692308","0.9827223557692308","0.8527057926829268","0.8527057926829268","0.8527057926829268","0.808368389423077","0.808368389423077","0.808368389423077","0.9106485010162602","0.9106485010162602","0.9106485010162602","0.8018830128205128","0.8018830128205128","0.8018830128205128","0.9218005952380952","0.9218005952380952","0.9218005952380952","0.9314903846153846","0.9314903846153846","0.9314903846153846"
"235","0.9597355769230769","0.9597355769230769","0.9597355769230769","0.9742337740384616","0.9742337740384616","0.9742337740384616","0.8497364075203252","0.8497364075203252","0.8497364075203252","0.810321514423077","0.810321514423077","0.810321514423077","0.9096322408536586","0.9096322408536586","0.9096322408536586","0.7996043669871794","0.7996043669871794","0.7996043669871794","0.9178571428571428","0.9178571428571428","0.9178571428571428","0.9543269230769231","0.9543269230769231","0.9543269230769231"
"236","0.9729567307692308","0.9729567307692308","0.9729567307692308","0.9844501201923077","0.9844501201923077","0.9844501201923077","0.8476641895325203","0.8476641895325203","0.8476641895325203","0.8178084935897436","0.8178084935897436","0.8178084935897436","0.9130065421747968","0.9130065421747968","0.9130065421747968","0.7989533253205128","0.7989533253205128","0.7989533253205128","0.9432291666666667","0.9432291666666667","0.9432291666666667","0.9381009615384616","0.9381009615384616","0.9381009615384616"
"237","0.9612379807692308","0.9612379807692308","0.9612379807692308","0.9836989182692308","0.9836989182692308","0.9836989182692308","0.8457110645325203","0.8457110645325203","0.8457110645325203","0.8096704727564102","0.8096704727564102","0.8096704727564102","0.9044239075203252","0.9044239075203252","0.9044239075203252","0.7992788461538461","0.7992788461538461","0.7992788461538461","0.9213541666666667","0.9213541666666667","0.9213541666666667","0.9549278846153846","0.9549278846153846","0.9549278846153846"
"238","0.9559795673076923","0.9559795673076923","0.9559795673076923","0.9846754807692308","0.9846754807692308","0.9846754807692308","0.8543333968495935","0.8543333968495935","0.8543333968495935","0.812274639423077","0.812274639423077","0.812274639423077","0.915650406504065","0.915650406504065","0.915650406504065","0.8028595753205128","0.8028595753205128","0.8028595753205128","0.9170386904761905","0.9170386904761905","0.9170386904761905","0.9501201923076923","0.9501201923076923","0.9501201923076923"
