"Step","4l4h32-agtt-shortest-path (path) - train/f1","4l4h32-agtt-shortest-path (path) - train/f1__MIN","4l4h32-agtt-shortest-path (path) - train/f1__MAX","4l4h32-agtt-shortest-path (path) - val/f1","4l4h32-agtt-shortest-path (path) - val/f1__MIN","4l4h32-agtt-shortest-path (path) - val/f1__MAX","5l64-mpnn-shortest-path (er+sbm+path) - train/f1","5l64-mpnn-shortest-path (er+sbm+path) - train/f1__MIN","5l64-mpnn-shortest-path (er+sbm+path) - train/f1__MAX","5l64-mpnn-shortest-path (er+sbm+path) - val/f1","5l64-mpnn-shortest-path (er+sbm+path) - val/f1__MIN","5l64-mpnn-shortest-path (er+sbm+path) - val/f1__MAX","4l4h32-gps-shortest-path (er+sbm+path) - train/f1","4l4h32-gps-shortest-path (er+sbm+path) - train/f1__MIN","4l4h32-gps-shortest-path (er+sbm+path) - train/f1__MAX","4l4h32-gps-shortest-path (er+sbm+path) - val/f1","4l4h32-gps-shortest-path (er+sbm+path) - val/f1__MIN","4l4h32-gps-shortest-path (er+sbm+path) - val/f1__MAX","2l4h16-ibtt-shortest-path (path) - train/f1","2l4h16-ibtt-shortest-path (path) - train/f1__MIN","2l4h16-ibtt-shortest-path (path) - train/f1__MAX","2l4h16-ibtt-shortest-path (path) - val/f1","2l4h16-ibtt-shortest-path (path) - val/f1__MIN","2l4h16-ibtt-shortest-path (path) - val/f1__MAX"
"162","0.8420510266917764","0.8420510266917764","0.8420510266917764","0.9116617632705529","0.9116617632705529","0.9116617632705529","0.46052863608425804","0.46052863608425804","0.46052863608425804","0.5207566836958554","0.5207566836958554","0.5207566836958554","0.5906956838959704","0.5906956838959704","0.5906956838959704","0.510712792001872","0.510712792001872","0.510712792001872","0.7678432105193264","0.7678432105193264","0.7678432105193264","0.8190670747427864","0.8190670747427864","0.8190670747427864"
"163","0.8923317487791638","0.8923317487791638","0.8923317487791638","0.9135348484466514","0.9135348484466514","0.9135348484466514","0.4753219268767503","0.4753219268767503","0.4753219268767503","0.5247673730151304","0.5247673730151304","0.5247673730151304","0.5569952795504411","0.5569952795504411","0.5569952795504411","0.5549696193146224","0.5549696193146224","0.5549696193146224","0.7872690070380628","0.7872690070380628","0.7872690070380628","0.8265866628731616","0.8265866628731616","0.8265866628731616"
"164","0.797425711729292","0.797425711729292","0.797425711729292","0.9007354735974397","0.9007354735974397","0.9007354735974397","0.45116887490282215","0.45116887490282215","0.45116887490282215","0.5196418646468706","0.5196418646468706","0.5196418646468706","0.5751771076284503","0.5751771076284503","0.5751771076284503","0.5205744793160908","0.5205744793160908","0.5205744793160908","0.779259705587005","0.779259705587005","0.779259705587005","0.7999553101783261","0.7999553101783261","0.7999553101783261"
"165","0.8591043665126792","0.8591043665126792","0.8591043665126792","0.8875546694222822","0.8875546694222822","0.8875546694222822","0.45533195326190706","0.45533195326190706","0.45533195326190706","0.5162613327089288","0.5162613327089288","0.5162613327089288","0.5810313723278642","0.5810313723278642","0.5810313723278642","0.5101976770922668","0.5101976770922668","0.5101976770922668","0.7733454545588394","0.7733454545588394","0.7733454545588394","0.8313365785641295","0.8313365785641295","0.8313365785641295"
"166","0.825460425538059","0.825460425538059","0.825460425538059","0.8290181123727085","0.8290181123727085","0.8290181123727085","0.4685912645105052","0.4685912645105052","0.4685912645105052","0.5151598422727475","0.5151598422727475","0.5151598422727475","0.5845706957799672","0.5845706957799672","0.5845706957799672","0.4854943331887773","0.4854943331887773","0.4854943331887773","0.7859379627001081","0.7859379627001081","0.7859379627001081","0.8195870779154871","0.8195870779154871","0.8195870779154871"
"167","0.7799137691008581","0.7799137691008581","0.7799137691008581","0.9048364771943215","0.9048364771943215","0.9048364771943215","0.45600586488791195","0.45600586488791195","0.45600586488791195","0.5127772661333608","0.5127772661333608","0.5127772661333608","0.5689396179754042","0.5689396179754042","0.5689396179754042","0.5230574876996487","0.5230574876996487","0.5230574876996487","0.801756194910625","0.801756194910625","0.801756194910625","0.8192622882726397","0.8192622882726397","0.8192622882726397"
"168","0.8109822367864246","0.8109822367864246","0.8109822367864246","0.8386810116505914","0.8386810116505914","0.8386810116505914","0.4593813715298621","0.4593813715298621","0.4593813715298621","0.5053870609837364","0.5053870609837364","0.5053870609837364","0.5849842521544222","0.5849842521544222","0.5849842521544222","0.5135915192340157","0.5135915192340157","0.5135915192340157","0.788951026570771","0.788951026570771","0.788951026570771","0.8203518426357811","0.8203518426357811","0.8203518426357811"
"169","0.8107679226211773","0.8107679226211773","0.8107679226211773","0.8697713382316118","0.8697713382316118","0.8697713382316118","0.45096044372768684","0.45096044372768684","0.45096044372768684","0.5171823764079874","0.5171823764079874","0.5171823764079874","0.560037968327151","0.560037968327151","0.560037968327151","0.5200016764132963","0.5200016764132963","0.5200016764132963","0.7908954689751913","0.7908954689751913","0.7908954689751913","0.8171891096625148","0.8171891096625148","0.8171891096625148"
"170","0.8601433971382781","0.8601433971382781","0.8601433971382781","0.9470899939877784","0.9470899939877784","0.9470899939877784","0.46235225339266584","0.46235225339266584","0.46235225339266584","0.5110318206983443","0.5110318206983443","0.5110318206983443","0.5710843022613116","0.5710843022613116","0.5710843022613116","0.5074873665411452","0.5074873665411452","0.5074873665411452","0.8129794896945247","0.8129794896945247","0.8129794896945247","0.8131380136782392","0.8131380136782392","0.8131380136782392"
"171","0.8141741201532171","0.8141741201532171","0.8141741201532171","0.9165080324204562","0.9165080324204562","0.9165080324204562","0.43022183327818314","0.43022183327818314","0.43022183327818314","0.5238396075886373","0.5238396075886373","0.5238396075886373","0.5983700775998225","0.5983700775998225","0.5983700775998225","0.49821863207221107","0.49821863207221107","0.49821863207221107","0.8128529999956694","0.8128529999956694","0.8128529999956694","0.816981802198496","0.816981802198496","0.816981802198496"
"172","0.8599022307455759","0.8599022307455759","0.8599022307455759","0.9653162773604224","0.9653162773604224","0.9653162773604224","0.4944164191758684","0.4944164191758684","0.4944164191758684","0.5164749008436544","0.5164749008436544","0.5164749008436544","0.5775466135502004","0.5775466135502004","0.5775466135502004","0.5419131837817748","0.5419131837817748","0.5419131837817748","0.8133637359043513","0.8133637359043513","0.8133637359043513","0.8436299168509771","0.8436299168509771","0.8436299168509771"
"173","0.9100937004567976","0.9100937004567976","0.9100937004567976","0.9398624115318941","0.9398624115318941","0.9398624115318941","0.44067208067943486","0.44067208067943486","0.44067208067943486","0.5185421799333559","0.5185421799333559","0.5185421799333559","0.5942816109558162","0.5942816109558162","0.5942816109558162","0.5132211716531946","0.5132211716531946","0.5132211716531946","0.8065320652393001","0.8065320652393001","0.8065320652393001","0.8296582175015318","0.8296582175015318","0.8296582175015318"
"174","0.8866391937430023","0.8866391937430023","0.8866391937430023","0.9474769788152982","0.9474769788152982","0.9474769788152982","0.4703802874504525","0.4703802874504525","0.4703802874504525","0.5031466575259754","0.5031466575259754","0.5031466575259754","0.5716663023095884","0.5716663023095884","0.5716663023095884","0.5187561000495808","0.5187561000495808","0.5187561000495808","0.8266704203158088","0.8266704203158088","0.8266704203158088","0.825114940648728","0.825114940648728","0.825114940648728"
"175","0.9045976588334106","0.9045976588334106","0.9045976588334106","0.9484697505365065","0.9484697505365065","0.9484697505365065","0.4657478803178152","0.4657478803178152","0.4657478803178152","0.5172509405862029","0.5172509405862029","0.5172509405862029","0.5685946331636735","0.5685946331636735","0.5685946331636735","0.5252192270710818","0.5252192270710818","0.5252192270710818","0.7914177037898534","0.7914177037898534","0.7914177037898534","0.8491953341280571","0.8491953341280571","0.8491953341280571"
"176","0.8397105170432134","0.8397105170432134","0.8397105170432134","0.9136576175522121","0.9136576175522121","0.9136576175522121","0.47228155749903045","0.47228155749903045","0.47228155749903045","0.5196106672864067","0.5196106672864067","0.5196106672864067","0.5846832682493041","0.5846832682493041","0.5846832682493041","0.5346175254782914","0.5346175254782914","0.5346175254782914","0.8032446586338461","0.8032446586338461","0.8032446586338461","0.8484474558339828","0.8484474558339828","0.8484474558339828"
"177","0.8916404880787794","0.8916404880787794","0.8916404880787794","0.9420474867273008","0.9420474867273008","0.9420474867273008","0.48318770489988144","0.48318770489988144","0.48318770489988144","0.527503650419434","0.527503650419434","0.527503650419434","0.5497388208562302","0.5497388208562302","0.5497388208562302","0.5399514299930567","0.5399514299930567","0.5399514299930567","0.7955944917288942","0.7955944917288942","0.7955944917288942","0.7972822380202982","0.7972822380202982","0.7972822380202982"
"178","0.889489473827572","0.889489473827572","0.889489473827572","0.9617576220419564","0.9617576220419564","0.9617576220419564","0.45468162202416423","0.45468162202416423","0.45468162202416423","0.5194637918094966","0.5194637918094966","0.5194637918094966","0.5911834424653953","0.5911834424653953","0.5911834424653953","0.49109659777105436","0.49109659777105436","0.49109659777105436","0.7976793846177486","0.7976793846177486","0.7976793846177486","0.8388475416715081","0.8388475416715081","0.8388475416715081"
"179","0.8484253359049565","0.8484253359049565","0.8484253359049565","0.9441081905533408","0.9441081905533408","0.9441081905533408","0.45999853715461564","0.45999853715461564","0.45999853715461564","0.5081129208642273","0.5081129208642273","0.5081129208642273","0.6018162374748814","0.6018162374748814","0.6018162374748814","0.5385722336847151","0.5385722336847151","0.5385722336847151","0.8235728906735325","0.8235728906735325","0.8235728906735325","0.8282695362501579","0.8282695362501579","0.8282695362501579"
"180","0.8484151479806817","0.8484151479806817","0.8484151479806817","0.8875176954275684","0.8875176954275684","0.8875176954275684","0.4680886308257102","0.4680886308257102","0.4680886308257102","0.5066151491143277","0.5066151491143277","0.5066151491143277","0.5867203420033097","0.5867203420033097","0.5867203420033097","0.5383700830292251","0.5383700830292251","0.5383700830292251","0.7903800028786375","0.7903800028786375","0.7903800028786375","0.8313139952701396","0.8313139952701396","0.8313139952701396"
"181","0.8129934848133891","0.8129934848133891","0.8129934848133891","0.913935238479167","0.913935238479167","0.913935238479167","0.4474500840454499","0.4474500840454499","0.4474500840454499","0.5210126582306942","0.5210126582306942","0.5210126582306942","0.5933411365501868","0.5933411365501868","0.5933411365501868","0.49650465988563325","0.49650465988563325","0.49650465988563325","0.8267442590498012","0.8267442590498012","0.8267442590498012","0.8598722488527681","0.8598722488527681","0.8598722488527681"
"182","0.8683156290146603","0.8683156290146603","0.8683156290146603","0.9457179297046561","0.9457179297046561","0.9457179297046561","0.4674086855459507","0.4674086855459507","0.4674086855459507","0.5173415965543496","0.5173415965543496","0.5173415965543496","0.576641371523081","0.576641371523081","0.576641371523081","0.49879395035125573","0.49879395035125573","0.49879395035125573","0.8395234377505456","0.8395234377505456","0.8395234377505456","0.8675242233234495","0.8675242233234495","0.8675242233234495"
"183","0.8511397931634516","0.8511397931634516","0.8511397931634516","0.9245590000123391","0.9245590000123391","0.9245590000123391","0.482906805114734","0.482906805114734","0.482906805114734","0.5254180180626618","0.5254180180626618","0.5254180180626618","0.5848866005281684","0.5848866005281684","0.5848866005281684","0.5147446498967138","0.5147446498967138","0.5147446498967138","0.8409830944716805","0.8409830944716805","0.8409830944716805","0.8505660029997385","0.8505660029997385","0.8505660029997385"
"184","0.9009350276917426","0.9009350276917426","0.9009350276917426","0.955637399837399","0.955637399837399","0.955637399837399","0.4455073420661028","0.4455073420661028","0.4455073420661028","0.5246482484855667","0.5246482484855667","0.5246482484855667","0.6162995294202046","0.6162995294202046","0.6162995294202046","0.5264846105418747","0.5264846105418747","0.5264846105418747","0.8236384845008434","0.8236384845008434","0.8236384845008434","0.8397459137086064","0.8397459137086064","0.8397459137086064"
"185","0.7967786346057484","0.7967786346057484","0.7967786346057484","0.9134138633165326","0.9134138633165326","0.9134138633165326","0.4661276939945918","0.4661276939945918","0.4661276939945918","0.5215499332576795","0.5215499332576795","0.5215499332576795","0.5791293883340063","0.5791293883340063","0.5791293883340063","0.5106331426570684","0.5106331426570684","0.5106331426570684","0.8248437642948256","0.8248437642948256","0.8248437642948256","0.8529475576597864","0.8529475576597864","0.8529475576597864"
"186","0.8428430778278516","0.8428430778278516","0.8428430778278516","0.9489028912458686","0.9489028912458686","0.9489028912458686","0.4765290313661327","0.4765290313661327","0.4765290313661327","0.5421573564455517","0.5421573564455517","0.5421573564455517","0.6028692548317119","0.6028692548317119","0.6028692548317119","0.49416198666999694","0.49416198666999694","0.49416198666999694","0.8189996446755388","0.8189996446755388","0.8189996446755388","0.855319422580552","0.855319422580552","0.855319422580552"
"187","0.8841338369650313","0.8841338369650313","0.8841338369650313","0.932025932692437","0.932025932692437","0.932025932692437","0.49960850111277844","0.49960850111277844","0.49960850111277844","0.5151238647000755","0.5151238647000755","0.5151238647000755","0.5710455774445187","0.5710455774445187","0.5710455774445187","0.5141887881559954","0.5141887881559954","0.5141887881559954","0.8447125138202363","0.8447125138202363","0.8447125138202363","0.8464589850713237","0.8464589850713237","0.8464589850713237"
"188","0.9031097316298933","0.9031097316298933","0.9031097316298933","0.9332319964798559","0.9332319964798559","0.9332319964798559","0.4608979087567908","0.4608979087567908","0.4608979087567908","0.5372048407576472","0.5372048407576472","0.5372048407576472","0.5813693636223384","0.5813693636223384","0.5813693636223384","0.5358516070945013","0.5358516070945013","0.5358516070945013","0.8062188002657676","0.8062188002657676","0.8062188002657676","0.8459096916895826","0.8459096916895826","0.8459096916895826"
"189","0.8593772036500935","0.8593772036500935","0.8593772036500935","0.9207914189524593","0.9207914189524593","0.9207914189524593","0.4644144578518517","0.4644144578518517","0.4644144578518517","0.5372255648792389","0.5372255648792389","0.5372255648792389","0.584685466499814","0.584685466499814","0.584685466499814","0.5013249287284477","0.5013249287284477","0.5013249287284477","0.8303624892154045","0.8303624892154045","0.8303624892154045","0.8477968297718369","0.8477968297718369","0.8477968297718369"
"190","0.8776827463270036","0.8776827463270036","0.8776827463270036","0.9209794564168807","0.9209794564168807","0.9209794564168807","0.4510756970843299","0.4510756970843299","0.4510756970843299","0.5252468960355529","0.5252468960355529","0.5252468960355529","0.5845180908611144","0.5845180908611144","0.5845180908611144","0.5410984958604622","0.5410984958604622","0.5410984958604622","0.8400765782202106","0.8400765782202106","0.8400765782202106","0.8659989732834188","0.8659989732834188","0.8659989732834188"
"191","0.9271580260743736","0.9271580260743736","0.9271580260743736","0.9694630575538418","0.9694630575538418","0.9694630575538418","0.463883282233091","0.463883282233091","0.463883282233091","0.5185179507959691","0.5185179507959691","0.5185179507959691","0.6001469860957725","0.6001469860957725","0.6001469860957725","0.5278421473607883","0.5278421473607883","0.5278421473607883","0.8244653400767474","0.8244653400767474","0.8244653400767474","0.8603314203335782","0.8603314203335782","0.8603314203335782"
"192","0.872961158286875","0.872961158286875","0.872961158286875","0.9317121550137998","0.9317121550137998","0.9317121550137998","0.4806070767679021","0.4806070767679021","0.4806070767679021","0.5125172066427753","0.5125172066427753","0.5125172066427753","0.5891252941899862","0.5891252941899862","0.5891252941899862","0.5302779588133064","0.5302779588133064","0.5302779588133064","0.8391947870668025","0.8391947870668025","0.8391947870668025","0.8340979553542909","0.8340979553542909","0.8340979553542909"
"193","0.8985137234968161","0.8985137234968161","0.8985137234968161","0.9112092667731552","0.9112092667731552","0.9112092667731552","0.4450443648877767","0.4450443648877767","0.4450443648877767","0.5301780674377276","0.5301780674377276","0.5301780674377276","0.6021762744667791","0.6021762744667791","0.6021762744667791","0.5361177774670447","0.5361177774670447","0.5361177774670447","0.8341419764287389","0.8341419764287389","0.8341419764287389","0.8551363234468318","0.8551363234468318","0.8551363234468318"
"194","0.8586550780959692","0.8586550780959692","0.8586550780959692","0.9369561359854719","0.9369561359854719","0.9369561359854719","0.4695963445906583","0.4695963445906583","0.4695963445906583","0.5263124762804545","0.5263124762804545","0.5263124762804545","0.5813624520387862","0.5813624520387862","0.5813624520387862","0.5449694315756738","0.5449694315756738","0.5449694315756738","0.827905230744417","0.827905230744417","0.827905230744417","0.872386840086269","0.872386840086269","0.872386840086269"
"195","0.8913319234964561","0.8913319234964561","0.8913319234964561","0.9391734338206343","0.9391734338206343","0.9391734338206343","0.46032223734553995","0.46032223734553995","0.46032223734553995","0.5291511662944423","0.5291511662944423","0.5291511662944423","0.600098317453896","0.600098317453896","0.600098317453896","0.545429056614472","0.545429056614472","0.545429056614472","0.8372669161785151","0.8372669161785151","0.8372669161785151","0.8574279495178873","0.8574279495178873","0.8574279495178873"
"196","0.8784718226298048","0.8784718226298048","0.8784718226298048","0.9638177195010993","0.9638177195010993","0.9638177195010993","0.48762590352904384","0.48762590352904384","0.48762590352904384","0.5047065611297883","0.5047065611297883","0.5047065611297883","0.5995997923919402","0.5995997923919402","0.5995997923919402","0.5212688748549431","0.5212688748549431","0.5212688748549431","0.8179571898627782","0.8179571898627782","0.8179571898627782","0.8538809727337685","0.8538809727337685","0.8538809727337685"
"197","0.8977074165872223","0.8977074165872223","0.8977074165872223","0.9491936265922565","0.9491936265922565","0.9491936265922565","0.4635435182860645","0.4635435182860645","0.4635435182860645","0.5248154193575877","0.5248154193575877","0.5248154193575877","0.6073617242114401","0.6073617242114401","0.6073617242114401","0.5393391496414321","0.5393391496414321","0.5393391496414321","0.8128341763126723","0.8128341763126723","0.8128341763126723","0.8483099712048657","0.8483099712048657","0.8483099712048657"
"198","0.8879444905231428","0.8879444905231428","0.8879444905231428","0.9536156490121274","0.9536156490121274","0.9536156490121274","0.4669962767308027","0.4669962767308027","0.4669962767308027","0.5130453860661683","0.5130453860661683","0.5130453860661683","0.58549541956607","0.58549541956607","0.58549541956607","0.5166580656168948","0.5166580656168948","0.5166580656168948","0.7948123459227819","0.7948123459227819","0.7948123459227819","0.8709545419876635","0.8709545419876635","0.8709545419876635"
"199","0.8606137180100497","0.8606137180100497","0.8606137180100497","0.9118506541132151","0.9118506541132151","0.9118506541132151","0.48199534047069353","0.48199534047069353","0.48199534047069353","0.5203965104385013","0.5203965104385013","0.5203965104385013","0.5772014095640015","0.5772014095640015","0.5772014095640015","0.5355485344145561","0.5355485344145561","0.5355485344145561","0.8120974194149609","0.8120974194149609","0.8120974194149609","0.8779031972244974","0.8779031972244974","0.8779031972244974"
"200","0.8963793088451284","0.8963793088451284","0.8963793088451284","0.9452168728678004","0.9452168728678004","0.9452168728678004","0.4600867728897015","0.4600867728897015","0.4600867728897015","0.52234428216887","0.52234428216887","0.52234428216887","0.5845769830165259","0.5845769830165259","0.5845769830165259","0.5240682368445794","0.5240682368445794","0.5240682368445794","0.8489727176245967","0.8489727176245967","0.8489727176245967","0.8669824008483242","0.8669824008483242","0.8669824008483242"
"201","0.9064443755984489","0.9064443755984489","0.9064443755984489","0.9742278932826725","0.9742278932826725","0.9742278932826725","0.47828456570071093","0.47828456570071093","0.47828456570071093","0.51926032273632","0.51926032273632","0.51926032273632","0.594086755673099","0.594086755673099","0.594086755673099","0.5261232343768478","0.5261232343768478","0.5261232343768478","0.8574190658502251","0.8574190658502251","0.8574190658502251","0.8452210001049683","0.8452210001049683","0.8452210001049683"
"202","0.9027474725816258","0.9027474725816258","0.9027474725816258","0.9404617550889696","0.9404617550889696","0.9404617550889696","0.4700246840501549","0.4700246840501549","0.4700246840501549","0.5303579286932041","0.5303579286932041","0.5303579286932041","0.5897060355246456","0.5897060355246456","0.5897060355246456","0.5046018635047468","0.5046018635047468","0.5046018635047468","0.8426868193191474","0.8426868193191474","0.8426868193191474","0.8792890440000117","0.8792890440000117","0.8792890440000117"
"203","0.9222603014799393","0.9222603014799393","0.9222603014799393","0.9391077306861673","0.9391077306861673","0.9391077306861673","0.4756685201319941","0.4756685201319941","0.4756685201319941","0.5242779405305669","0.5242779405305669","0.5242779405305669","0.6010592445413271","0.6010592445413271","0.6010592445413271","0.49935143074072147","0.49935143074072147","0.49935143074072147","0.8271027342207876","0.8271027342207876","0.8271027342207876","0.8491550156573299","0.8491550156573299","0.8491550156573299"
"204","0.893207582237247","0.893207582237247","0.893207582237247","0.9323336888433442","0.9323336888433442","0.9323336888433442","0.4953284827917574","0.4953284827917574","0.4953284827917574","0.5179223923507991","0.5179223923507991","0.5179223923507991","0.5797541756307266","0.5797541756307266","0.5797541756307266","0.5115894374691332","0.5115894374691332","0.5115894374691332","0.8219943046837311","0.8219943046837311","0.8219943046837311","0.8558543205348388","0.8558543205348388","0.8558543205348388"
"205","0.8489295969798","0.8489295969798","0.8489295969798","0.8825591701270223","0.8825591701270223","0.8825591701270223","0.4806401649363022","0.4806401649363022","0.4806401649363022","0.5210694712003653","0.5210694712003653","0.5210694712003653","0.5749158160780853","0.5749158160780853","0.5749158160780853","0.533712169261468","0.533712169261468","0.533712169261468","0.854466496941644","0.854466496941644","0.854466496941644","0.8652881968559941","0.8652881968559941","0.8652881968559941"
"206","0.8959583871947165","0.8959583871947165","0.8959583871947165","0.8998032909348421","0.8998032909348421","0.8998032909348421","0.4629415775402359","0.4629415775402359","0.4629415775402359","0.5257898535669882","0.5257898535669882","0.5257898535669882","0.59760882294694","0.59760882294694","0.59760882294694","0.5344703663203104","0.5344703663203104","0.5344703663203104","0.8589196786076213","0.8589196786076213","0.8589196786076213","0.8644007287335443","0.8644007287335443","0.8644007287335443"
"207","0.8543102314782223","0.8543102314782223","0.8543102314782223","0.9643918935576206","0.9643918935576206","0.9643918935576206","0.48023894245791005","0.48023894245791005","0.48023894245791005","0.5253667816416391","0.5253667816416391","0.5253667816416391","0.5867705497522558","0.5867705497522558","0.5867705497522558","0.5308211024834892","0.5308211024834892","0.5308211024834892","0.8469257683312653","0.8469257683312653","0.8469257683312653","0.880517340001973","0.880517340001973","0.880517340001973"
"208","0.9181434421063798","0.9181434421063798","0.9181434421063798","0.957080407332102","0.957080407332102","0.957080407332102","0.49260924870127343","0.49260924870127343","0.49260924870127343","0.5107569541665282","0.5107569541665282","0.5107569541665282","0.5810735288655177","0.5810735288655177","0.5810735288655177","0.5407307587263399","0.5407307587263399","0.5407307587263399","0.8542378158705092","0.8542378158705092","0.8542378158705092","0.8795162982517527","0.8795162982517527","0.8795162982517527"
"209","0.9173588234057475","0.9173588234057475","0.9173588234057475","0.932158750496701","0.932158750496701","0.932158750496701","0.4935055749336375","0.4935055749336375","0.4935055749336375","0.5317180998554024","0.5317180998554024","0.5317180998554024","0.632975428807031","0.632975428807031","0.632975428807031","0.532759520191964","0.532759520191964","0.532759520191964","0.8529175755868267","0.8529175755868267","0.8529175755868267","0.8768591553362455","0.8768591553362455","0.8768591553362455"
"210","0.8992897949631184","0.8992897949631184","0.8992897949631184","0.9572109367525917","0.9572109367525917","0.9572109367525917","0.4534698791050695","0.4534698791050695","0.4534698791050695","0.5383325968745934","0.5383325968745934","0.5383325968745934","0.6016459165104743","0.6016459165104743","0.6016459165104743","0.5338357414972242","0.5338357414972242","0.5338357414972242","0.8631048990248763","0.8631048990248763","0.8631048990248763","0.8594672417353781","0.8594672417353781","0.8594672417353781"
"211","0.8479492456419424","0.8479492456419424","0.8479492456419424","0.9274884685797","0.9274884685797","0.9274884685797","0.4800985586799167","0.4800985586799167","0.4800985586799167","0.5362747842588055","0.5362747842588055","0.5362747842588055","0.6042739171880034","0.6042739171880034","0.6042739171880034","0.5334859177302912","0.5334859177302912","0.5334859177302912","0.8516525709797204","0.8516525709797204","0.8516525709797204","0.8770835921500422","0.8770835921500422","0.8770835921500422"
"212","0.8901915651657503","0.8901915651657503","0.8901915651657503","0.8571254858410601","0.8571254858410601","0.8571254858410601","0.46013854123860193","0.46013854123860193","0.46013854123860193","0.5236243109245312","0.5236243109245312","0.5236243109245312","0.6299941932917233","0.6299941932917233","0.6299941932917233","0.5334774283877194","0.5334774283877194","0.5334774283877194","0.8374218390030305","0.8374218390030305","0.8374218390030305","0.890057934148973","0.890057934148973","0.890057934148973"
"213","0.8797676070192637","0.8797676070192637","0.8797676070192637","0.9486967192910876","0.9486967192910876","0.9486967192910876","0.4821656133722028","0.4821656133722028","0.4821656133722028","0.5241091809103008","0.5241091809103008","0.5241091809103008","0.585123612462919","0.585123612462919","0.585123612462919","0.5261154902058965","0.5261154902058965","0.5261154902058965","0.8651128028513564","0.8651128028513564","0.8651128028513564","0.8832212857515651","0.8832212857515651","0.8832212857515651"
"214","0.9058098801047725","0.9058098801047725","0.9058098801047725","0.9552060002825432","0.9552060002825432","0.9552060002825432","0.48139036433490917","0.48139036433490917","0.48139036433490917","0.5306709244225422","0.5306709244225422","0.5306709244225422","0.604888900324848","0.604888900324848","0.604888900324848","0.535577664053357","0.535577664053357","0.535577664053357","0.8500992183898742","0.8500992183898742","0.8500992183898742","0.8637805226888511","0.8637805226888511","0.8637805226888511"
"215","0.8812374683944612","0.8812374683944612","0.8812374683944612","0.9514617877864181","0.9514617877864181","0.9514617877864181","0.4722231537930573","0.4722231537930573","0.4722231537930573","0.534007001344237","0.534007001344237","0.534007001344237","0.5987678299817127","0.5987678299817127","0.5987678299817127","0.5275484198738334","0.5275484198738334","0.5275484198738334","0.8631746918444146","0.8631746918444146","0.8631746918444146","0.875145853116035","0.875145853116035","0.875145853116035"
"216","0.8697802426086061","0.8697802426086061","0.8697802426086061","0.9650224656342463","0.9650224656342463","0.9650224656342463","0.5102180260698579","0.5102180260698579","0.5102180260698579","0.5243078173110232","0.5243078173110232","0.5243078173110232","0.5724887267034074","0.5724887267034074","0.5724887267034074","0.5455514137592828","0.5455514137592828","0.5455514137592828","0.8807682403823313","0.8807682403823313","0.8807682403823313","0.8839351144240145","0.8839351144240145","0.8839351144240145"
"217","0.9184411182005892","0.9184411182005892","0.9184411182005892","0.9548296066239139","0.9548296066239139","0.9548296066239139","0.4615700253727928","0.4615700253727928","0.4615700253727928","0.5331048049513633","0.5331048049513633","0.5331048049513633","0.5983999414394668","0.5983999414394668","0.5983999414394668","0.5142642613253398","0.5142642613253398","0.5142642613253398","0.8514545438751951","0.8514545438751951","0.8514545438751951","0.8936454989919127","0.8936454989919127","0.8936454989919127"
"218","0.8953250462497274","0.8953250462497274","0.8953250462497274","0.9578724286123853","0.9578724286123853","0.9578724286123853","0.5028807136232628","0.5028807136232628","0.5028807136232628","0.5213038916514574","0.5213038916514574","0.5213038916514574","0.5768813348542285","0.5768813348542285","0.5768813348542285","0.5311293995134426","0.5311293995134426","0.5311293995134426","0.8745856484518058","0.8745856484518058","0.8745856484518058","0.8855504803699996","0.8855504803699996","0.8855504803699996"
"219","0.8872772142237206","0.8872772142237206","0.8872772142237206","0.9391668375274955","0.9391668375274955","0.9391668375274955","0.4731121278429605","0.4731121278429605","0.4731121278429605","0.5181166800530475","0.5181166800530475","0.5181166800530475","0.5845524592931789","0.5845524592931789","0.5845524592931789","0.5243835633662615","0.5243835633662615","0.5243835633662615","0.8355458916516911","0.8355458916516911","0.8355458916516911","0.8846805530019922","0.8846805530019922","0.8846805530019922"
"220","0.8841580545376269","0.8841580545376269","0.8841580545376269","0.9505786510028563","0.9505786510028563","0.9505786510028563","0.48654697702100264","0.48654697702100264","0.48654697702100264","0.5232541176524226","0.5232541176524226","0.5232541176524226","0.5985185244972543","0.5985185244972543","0.5985185244972543","0.5396738310939324","0.5396738310939324","0.5396738310939324","0.8477915564603918","0.8477915564603918","0.8477915564603918","0.8830453046176575","0.8830453046176575","0.8830453046176575"
"221","0.9100497800791965","0.9100497800791965","0.9100497800791965","0.9373263714754748","0.9373263714754748","0.9373263714754748","0.48177553388145516","0.48177553388145516","0.48177553388145516","0.5300845014848691","0.5300845014848691","0.5300845014848691","0.5984408862346521","0.5984408862346521","0.5984408862346521","0.534429719116473","0.534429719116473","0.534429719116473","0.8561248319587254","0.8561248319587254","0.8561248319587254","0.9018776837706578","0.9018776837706578","0.9018776837706578"
"222","0.8597834196494714","0.8597834196494714","0.8597834196494714","0.9437046168974099","0.9437046168974099","0.9437046168974099","0.47411413065421676","0.47411413065421676","0.47411413065421676","0.5267786965706901","0.5267786965706901","0.5267786965706901","0.6191412298000016","0.6191412298000016","0.6191412298000016","0.5281042250412112","0.5281042250412112","0.5281042250412112","0.8701736752008973","0.8701736752008973","0.8701736752008973","0.8765007193418791","0.8765007193418791","0.8765007193418791"
